Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
6,2,5,3,Kanno Sora,LFL Engineering,Soft,1:49.657,+0.747,+0.747,Running
6,3,3,0,Jamar Henry,Trike Motorsports,Soft,1:49.775,+0.050,+0.797,Running
6,4,4,0,Liesje Roser,Dacia Racing Team,Soft,1:50.701,+0.976,+1.773,Running
6,5,2,-3,Franc Abel,Shell Motorsports,Soft,1:51.349,+0.413,+2.186,Running
6,6,6,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.775,+0.514,+2.700,Running
6,7,8,1,Monica Niculescu,Dacia Racing Team,Soft,1:49.285,+0.050,+2.750,Running
6,8,10,2,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:49.849,+1.591,+4.341,Running
6,9,7,-2,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.976,+0.050,+4.391,Running
6,10,9,-1,Al Fabet,Villiuride Racing,Medium,1:50.906,+1.151,+5.542,Running
6,11,12,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:51.251,+1.201,+6.743,Running
6,12,14,2,Niamh Murphy,Racing Life,Soft,1:51.153,+0.498,+7.241,Running
6,13,11,-2,Ye Li,Racing Life,Soft,1:51.849,+0.050,+7.291,Running
6,14,13,-1,Sydney Aspen,Villiuride Racing,Medium,1:52.123,+1.394,+8.684,Running
6,15,15,0,Aleksa Kozlov,LFL Engineering,Medium,1:51.337,+0.050,+8.734,Running
6,16,16,0,Clara Longo,Icarus,Medium,1:50.712,+0.435,+9.169,Running
6,17,17,0,Aida Haque,Icarus,Hard,1:52.238,+1.854,+11.023,Running
6,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
7,1,2,1,Kanno Sora,LFL Engineering,Soft,1:49.410,-,-,Running
7,2,3,1,Jamar Henry,Trike Motorsports,Soft,1:49.694,+0.334,+0.334,Running
7,3,4,1,Liesje Roser,Dacia Racing Team,Soft,1:49.630,+0.913,+1.247,Running
7,4,1,-3,Berend Boer,Shell Motorsports,Medium,1:51.483,+0.079,+1.326,Running
7,5,5,0,Franc Abel,Shell Motorsports,Soft,1:49.909,+0.613,+1.938,Running
7,6,7,1,Monica Niculescu,Dacia Racing Team,Soft,1:49.882,+0.537,+2.475,Running
7,7,6,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:51.458,+1.527,+4.002,Running
7,8,9,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.201,+0.434,+4.435,Running
7,9,8,-1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:51.885,+1.634,+6.069,Running
7,10,13,3,Ye Li,Racing Life,Soft,1:49.530,+0.595,+6.664,Running
7,11,10,-1,Al Fabet,Villiuride Racing,Medium,1:51.764,+0.486,+7.149,Running
7,12,12,0,Niamh Murphy,Racing Life,Soft,1:51.213,+1.020,+8.169,Running
7,13,11,-2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:51.633,+0.050,+8.219,Running
7,14,14,0,Sydney Aspen,Villiuride Racing,Medium,1:50.109,+0.417,+8.637,Running
7,15,15,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.906,+0.847,+9.484,Running
7,16,16,0,Clara Longo,Icarus,Medium,1:52.603,+2.132,+11.616,Running
7,17,17,0,Aida Haque,Icarus,Hard,1:51.387,+0.638,+12.254,Running
7,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
8,1,1,0,Kanno Sora,LFL Engineering,Soft,1:49.289,-,-,Running
8,2,2,0,Jamar Henry,Trike Motorsports,Soft,1:49.808,+0.854,+0.854,Running
8,3,5,2,Franc Abel,Shell Motorsports,Soft,1:48.519,+0.315,+1.169,Running
8,4,3,-1,Liesje Roser,Dacia Racing Team,Soft,1:50.783,+1.572,+2.741,Running
8,5,6,1,Monica Niculescu,Dacia Racing Team,Soft,1:50.425,+0.291,+3.031,Running
8,6,4,-2,Berend Boer,Shell Motorsports,Medium,1:51.044,+0.050,+3.081,Running
8,7,7,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.637,+1.269,+4.350,Running
8,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.053,+1.849,+6.199,Running
8,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:49.943,+0.524,+6.723,Running
8,10,11,1,Al Fabet,Villiuride Racing,Medium,1:49.998,+1.135,+7.858,Running
8,11,12,1,Niamh Murphy,Racing Life,Soft,1:49.725,+0.120,+7.978,Running
8,12,10,-2,Ye Li,Racing Life,Soft,1:50.653,+0.050,+8.028,Running
8,13,14,1,Sydney Aspen,Villiuride Racing,Medium,1:49.369,+0.528,+8.556,Running
8,14,13,-1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.470,+0.111,+8.667,Running
8,15,15,0,Aleksa Kozlov,LFL Engineering,Medium,1:52.192,+3.720,+12.387,Running
8,16,16,0,Clara Longo,Icarus,Medium,1:51.575,+1.515,+13.902,Running
8,17,17,0,Aida Haque,Icarus,Hard,1:51.127,+0.190,+14.092,Running
8,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
9,1,1,0,Kanno Sora,LFL Engineering,Soft,1:50.445,-,-,Running
9,2,3,1,Franc Abel,Shell Motorsports,Soft,1:50.152,+0.121,+0.121,Running
9,3,2,-1,Jamar Henry,Trike Motorsports,Soft,1:49.762,+0.050,+0.171,Running
9,4,7,3,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.655,+2.345,+2.516,Running
9,5,5,0,Monica Niculescu,Dacia Racing Team,Soft,1:49.979,+0.050,+2.566,Running
9,6,6,0,Berend Boer,Shell Motorsports,Medium,1:51.640,+1.517,+4.082,Running
9,7,4,-3,Liesje Roser,Dacia Racing Team,Soft,1:51.836,+0.050,+4.132,Running
9,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.551,+2.173,+6.305,Running
9,9,11,2,Niamh Murphy,Racing Life,Soft,1:50.489,+1.196,+7.501,Running
9,10,9,-1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:51.272,+0.050,+7.551,Running
9,11,12,1,Ye Li,Racing Life,Soft,1:50.584,+0.421,+7.972,Running
9,12,13,1,Sydney Aspen,Villiuride Racing,Medium,1:50.086,+0.224,+8.197,Running
9,13,14,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:51.308,+1.212,+9.409,Running
9,14,10,-4,Al Fabet,Villiuride Racing,Medium,1:52.046,+0.050,+9.459,Running
9,15,15,0,Aleksa Kozlov,LFL Engineering,Medium,1:51.825,+4.309,+13.767,Running
9,16,17,1,Aida Haque,Icarus,Hard,1:51.076,+0.956,+14.724,Running
9,17,16,-1,Clara Longo,Icarus,Medium,1:52.135,+0.869,+15.593,Running
9,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
10,1,3,2,Jamar Henry,Trike Motorsports,Soft,1:51.073,-,-,Running
10,2,2,0,Franc Abel,Shell Motorsports,Soft,1:51.150,+0.028,+0.028,Running
10,3,5,2,Monica Niculescu,Dacia Racing Team,Soft,1:49.981,+1.276,+1.303,Running
10,4,4,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.556,+0.525,+1.828,Running
10,5,6,1,Berend Boer,Shell Motorsports,Medium,1:49.565,+0.576,+2.404,Running
10,6,7,1,Liesje Roser,Dacia Racing Team,Soft,1:50.793,+1.278,+3.682,Running
10,7,11,4,Ye Li,Racing Life,Soft,1:50.408,+2.455,+6.137,Running
10,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.125,+0.050,+6.187,Running
10,9,9,0,Niamh Murphy,Racing Life,Soft,1:51.119,+0.900,+7.086,Running
10,10,10,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:51.097,+0.318,+7.404,Running
10,11,13,2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:51.711,+1.831,+9.235,Running
10,12,12,0,Sydney Aspen,Villiuride Racing,Medium,1:52.332,+0.050,+9.285,Running
10,13,14,1,Al Fabet,Villiuride Racing,Medium,1:51.922,+0.852,+10.138,Running
10,14,15,1,Aleksa Kozlov,LFL Engineering,Medium,1:50.149,+2.535,+12.673,Running
10,15,16,1,Aida Haque,Icarus,Hard,1:51.450,+2.257,+14.930,Running
10,16,17,1,Clara Longo,Icarus,Medium,1:51.523,+0.943,+15.873,Running
10,17,1,-16,Kanno Sora,LFL Engineering,Hard,1:50.975,+5.859,+21.732,Running
10,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
11,1,1,0,Jamar Henry,Trike Motorsports,Soft,1:49.557,-,-,Running
11,2,3,1,Monica Niculescu,Dacia Racing Team,Soft,1:49.646,+1.392,+1.392,Running
11,3,2,-1,Franc Abel,Shell Motorsports,Soft,1:51.301,+0.379,+1.772,Running
11,4,5,1,Berend Boer,Shell Motorsports,Medium,1:50.163,+1.238,+3.010,Running
11,5,4,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:51.124,+0.386,+3.395,Running
11,6,6,0,Liesje Roser,Dacia Racing Team,Soft,1:50.701,+1.430,+4.825,Running
11,7,7,0,Ye Li,Racing Life,Soft,1:50.460,+2.215,+7.040,Running
11,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.914,+0.504,+7.544,Running
11,9,9,0,Niamh Murphy,Racing Life,Soft,1:50.284,+0.269,+7.814,Running
11,10,10,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:51.090,+1.124,+8.938,Running
11,11,12,1,Sydney Aspen,Villiuride Racing,Medium,1:50.874,+1.665,+10.602,Running
11,12,11,-1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:51.751,+0.604,+11.207,Running
11,13,13,0,Al Fabet,Villiuride Racing,Medium,1:50.676,+0.050,+11.257,Running
11,14,14,0,Aleksa Kozlov,LFL Engineering,Medium,1:52.684,+4.543,+15.800,Running
11,15,15,0,Aida Haque,Icarus,Hard,1:50.686,+0.259,+16.059,Running
11,16,16,0,Clara Longo,Icarus,Medium,1:51.845,+2.102,+18.160,Running
11,17,17,0,Kanno Sora,LFL Engineering,Hard,1:50.605,+4.619,+22.779,Running
11,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
12,1,1,0,Jamar Henry,Trike Motorsports,Soft,1:49.796,-,-,Running
12,2,3,1,Franc Abel,Shell Motorsports,Soft,1:49.319,+1.295,+1.295,Running
12,3,2,-1,Monica Niculescu,Dacia Racing Team,Soft,1:51.059,+1.360,+2.655,Running
12,4,5,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.009,+0.953,+3.608,Running
12,5,4,-1,Berend Boer,Shell Motorsports,Medium,1:51.520,+1.125,+4.734,Running
12,6,6,0,Liesje Roser,Dacia Racing Team,Soft,1:50.852,+1.147,+5.881,Running
12,7,7,0,Ye Li,Racing Life,Soft,1:49.377,+0.741,+6.622,Running
12,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.723,+2.850,+9.471,Running
12,9,9,0,Niamh Murphy,Racing Life,Soft,1:51.718,+0.265,+9.736,Running
12,10,10,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:51.476,+0.881,+10.618,Running
12,11,11,0,Sydney Aspen,Villiuride Racing,Medium,1:51.467,+1.655,+12.273,Running
12,12,12,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.869,+0.007,+12.280,Running
12,13,13,0,Al Fabet,Villiuride Racing,Medium,1:51.963,+1.144,+13.424,Running
12,14,14,0,Aleksa Kozlov,LFL Engineering,Medium,1:51.108,+3.688,+17.112,Running
12,15,16,1,Clara Longo,Icarus,Medium,1:51.753,+1.934,+19.045,Running
12,16,15,-1,Aida Haque,Icarus,Hard,1:52.832,+0.050,+19.095,Running
12,17,17,0,Kanno Sora,LFL Engineering,Hard,1:51.431,+5.319,+24.415,Running
12,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
13,1,1,0,Jamar Henry,Trike Motorsports,Soft,1:50.148,-,-,Running
13,2,2,0,Franc Abel,Shell Motorsports,Soft,1:49.491,+0.638,+0.638,Running
13,3,4,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.915,+2.737,+3.375,Running
13,4,3,-1,Monica Niculescu,Dacia Racing Team,Soft,1:52.129,+1.261,+4.636,Running
13,5,5,0,Berend Boer,Shell Motorsports,Medium,1:51.052,+1.001,+5.637,Running
13,6,6,0,Liesje Roser,Dacia Racing Team,Soft,1:51.191,+1.287,+6.924,Running
13,7,7,0,Ye Li,Racing Life,Soft,1:51.083,+0.633,+7.557,Running
13,8,9,1,Niamh Murphy,Racing Life,Soft,1:50.778,+2.809,+10.366,Running
13,9,8,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.094,+0.051,+10.417,Running
13,10,10,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.740,+0.792,+11.209,Running
13,11,12,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.684,+0.606,+11.815,Running
13,12,11,-1,Sydney Aspen,Villiuride Racing,Medium,1:51.056,+1.365,+13.180,Running
13,13,13,0,Al Fabet,Villiuride Racing,Medium,1:51.050,+1.145,+14.326,Running
13,14,16,2,Aida Haque,Icarus,Hard,1:51.027,+5.649,+19.974,Running
13,15,15,0,Clara Longo,Icarus,Medium,1:51.874,+0.797,+20.771,Running
13,16,17,1,Kanno Sora,LFL Engineering,Hard,1:49.998,+3.493,+24.264,Running
13,17,14,-3,Aleksa Kozlov,LFL Engineering,Hard,1:52.119,+16.818,+41.083,Running
13,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
14,1,1,0,Jamar Henry,Trike Motorsports,Soft,1:51.002,-,-,Running
14,2,2,0,Franc Abel,Shell Motorsports,Soft,1:51.306,+0.943,+0.943,Running
14,3,3,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.313,+0.743,+1.686,Running
14,4,4,0,Monica Niculescu,Dacia Racing Team,Soft,1:51.598,+2.919,+4.605,Running
14,5,5,0,Berend Boer,Shell Motorsports,Medium,1:50.020,+0.050,+4.655,Running
14,6,6,0,Liesje Roser,Dacia Racing Team,Soft,1:51.497,+2.764,+7.419,Running
14,7,7,0,Ye Li,Racing Life,Soft,1:51.432,+0.568,+7.987,Running
14,8,8,0,Niamh Murphy,Racing Life,Soft,1:50.199,+1.577,+9.563,Running
14,9,11,2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.459,+1.271,+10.835,Running
14,10,9,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.470,+0.050,+10.885,Running
14,11,12,1,Sydney Aspen,Villiuride Racing,Medium,1:51.551,+2.845,+13.729,Running
14,12,13,1,Al Fabet,Villiuride Racing,Medium,1:51.838,+1.432,+15.162,Running
14,13,14,1,Aida Haque,Icarus,Hard,1:51.982,+5.793,+20.954,Running
14,14,15,1,Clara Longo,Icarus,Medium,1:51.992,+0.808,+21.762,Running
14,15,16,1,Kanno Sora,LFL Engineering,Hard,1:51.106,+2.607,+24.369,Running
14,16,10,-6,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:51.837,+9.676,+34.044,Running
14,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.019,+7.056,+41.100,Running
14,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
15,1,3,2,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.801,-,-,Running
15,2,2,0,Franc Abel,Shell Motorsports,Soft,1:50.242,+0.050,+0.050,Running
15,3,1,-2,Jamar Henry,Trike Motorsports,Soft,1:51.736,+0.252,+0.302,Running
15,4,4,0,Monica Niculescu,Dacia Racing Team,Soft,1:51.894,+5.062,+5.364,Running
15,5,5,0,Berend Boer,Shell Motorsports,Medium,1:52.405,+0.562,+5.926,Running
15,6,6,0,Liesje Roser,Dacia Racing Team,Soft,1:50.884,+1.243,+7.169,Running
15,7,7,0,Ye Li,Racing Life,Soft,1:50.334,+0.018,+7.186,Running
15,8,8,0,Niamh Murphy,Racing Life,Soft,1:50.105,+1.348,+8.534,Running
15,9,9,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.962,+1.128,+9.662,Running
15,10,10,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.989,+1.077,+10.739,Running
15,11,11,0,Sydney Aspen,Villiuride Racing,Medium,1:50.668,+2.524,+13.262,Running
15,12,12,0,Al Fabet,Villiuride Racing,Medium,1:50.191,+0.956,+14.218,Running
15,13,13,0,Aida Haque,Icarus,Hard,1:52.225,+7.827,+22.045,Running
15,14,14,0,Clara Longo,Icarus,Medium,1:51.565,+0.147,+22.192,Running
15,15,15,0,Kanno Sora,LFL Engineering,Hard,1:51.477,+2.519,+24.711,Running
15,16,16,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:50.517,+8.716,+33.427,Running
15,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.705,+8.243,+41.670,Running
15,18,18,0,Mark Graham,Trike Motorsports,Soft,1:49.468,-,-,Mechanical failure on lap 3
16,1,2,1,Franc Abel,Shell Motorsports,Soft,1:51.274,-,-,Running
16,2,3,1,Jamar Henry,Trike Motorsports,Soft,1:52.177,+1.156,+1.156,Running
16,3,6,3,Liesje Roser,Dacia Racing Team,Soft,1:50.286,+4.976,+6.132,Running
16,4,5,1,Berend Boer,Shell Motorsports,Medium,1:51.623,+0.094,+6.225,Running
16,5,7,2,Ye Li,Racing Life,Soft,1:52.133,+1.770,+7.995,Running
16,6,8,2,Niamh Murphy,Racing Life,Soft,1:51.955,+1.170,+9.165,Running
16,7,10,3,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.645,+1.895,+11.061,Running
16,8,11,3,Sydney Aspen,Villiuride Racing,Medium,1:51.329,+2.208,+13.268,Running
16,9,12,3,Al Fabet,Villiuride Racing,Medium,1:51.662,+1.288,+14.557,Running
16,10,1,-9,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.306,+7.274,+21.830,Running
16,11,13,2,Aida Haque,Icarus,Hard,1:51.159,+0.050,+21.880,Running
16,12,14,2,Clara Longo,Icarus,Medium,1:51.758,+0.052,+21.933,Running
16,13,15,2,Kanno Sora,LFL Engineering,Hard,1:50.503,+1.958,+23.891,Running
16,14,4,-10,Monica Niculescu,Dacia Racing Team,Medium,1:52.345,+4.495,+28.386,Running
16,15,9,-6,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:50.736,+2.688,+31.074,Running
16,16,16,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:51.035,+2.064,+33.138,Running
16,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:52.760,+9.968,+43.106,Running
