Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
2,15,18,3,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:23.697,+0.071,+5.377,Running
2,16,17,1,Aida Haque,Icarus,Soft,1:23.988,+0.106,+5.483,Running
2,17,14,-3,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:25.340,+0.390,+5.873,Running
2,18,16,-2,Ye Li,Racing Life,Soft,1:24.707,+0.228,+6.101,Running
3,1,1,0,Aleksa Kozlov,LFL Engineering,Soft,1:24.287,-,-,Running
3,2,2,0,Franc Abel,Shell Motorsports,Soft,1:23.950,+0.050,+0.050,Running
3,3,4,1,Berend Boer,Shell Motorsports,Soft,1:23.523,+0.237,+0.287,Running
3,4,6,2,Mark Graham,Trike Motorsports,Soft,1:23.766,+0.338,+0.625,Running
3,5,5,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.314,+1.094,+1.719,Running
3,6,3,-3,Kanno Sora,LFL Engineering,Soft,1:25.292,+0.675,+2.394,Running
3,7,10,3,Monica Niculescu,Dacia Racing Team,Soft,1:23.273,+0.270,+2.665,Running
3,8,9,1,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.119,+0.421,+3.085,Running
3,9,7,-2,Jamar Henry,Trike Motorsports,Soft,1:24.282,+0.050,+3.135,Running
3,10,8,-2,Al Fabet,Villiuride Racing,Soft,1:24.333,+0.029,+3.164,Running
3,11,12,1,Sydney Aspen,Villiuride Racing,Soft,1:23.774,+1.061,+4.225,Running
3,12,14,2,Niamh Murphy,Racing Life,Soft,1:24.080,+1.211,+5.436,Running
3,13,11,-2,Liesje Roser,Dacia Racing Team,Soft,1:25.907,+0.053,+5.489,Running
3,14,13,-1,Clara Longo,Icarus,Soft,1:24.310,+0.128,+5.616,Running
3,15,17,2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:24.746,+0.145,+5.761,Running
3,16,15,-1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.384,+0.050,+5.811,Running
3,17,18,1,Ye Li,Racing Life,Soft,1:24.704,+0.808,+6.619,Running
3,18,16,-2,Aida Haque,Icarus,Soft,1:25.479,+0.393,+7.012,Running
4,1,2,1,Franc Abel,Shell Motorsports,Soft,1:23.422,-,-,Running
4,2,1,-1,Aleksa Kozlov,LFL Engineering,Soft,1:24.884,+0.415,+0.415,Running
4,3,4,1,Mark Graham,Trike Motorsports,Soft,1:23.312,+0.050,+0.465,Running
4,4,5,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.563,+0.897,+1.362,Running
4,5,3,-2,Berend Boer,Shell Motorsports,Soft,1:25.650,+0.399,+1.761,Running
4,6,10,4,Al Fabet,Villiuride Racing,Soft,1:23.190,+1.122,+2.882,Running
4,7,6,-1,Kanno Sora,LFL Engineering,Soft,1:24.131,+0.079,+2.962,Running
4,8,7,-1,Monica Niculescu,Dacia Racing Team,Soft,1:23.819,+0.050,+3.012,Running
4,9,8,-1,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.310,+0.911,+3.923,Running
4,10,9,-1,Jamar Henry,Trike Motorsports,Soft,1:24.851,+0.442,+4.365,Running
4,11,11,0,Sydney Aspen,Villiuride Racing,Soft,1:23.662,+0.050,+4.415,Running
4,12,13,1,Liesje Roser,Dacia Racing Team,Soft,1:22.802,+0.404,+4.819,Running
4,13,12,-1,Niamh Murphy,Racing Life,Soft,1:23.804,+0.948,+5.768,Running
4,14,16,2,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:23.536,+0.108,+5.875,Running
4,15,15,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:24.885,+1.299,+7.174,Running
4,16,14,-2,Clara Longo,Icarus,Soft,1:25.721,+0.691,+7.865,Running
4,17,18,1,Aida Haque,Icarus,Soft,1:24.858,+0.533,+8.398,Running
4,18,17,-1,Ye Li,Racing Life,Soft,1:25.487,+0.236,+8.634,Running
5,1,1,0,Franc Abel,Shell Motorsports,Soft,1:23.139,-,-,Running
5,2,2,0,Aleksa Kozlov,LFL Engineering,Soft,1:24.739,+2.015,+2.015,Running
5,3,7,4,Kanno Sora,LFL Engineering,Soft,1:23.092,+0.264,+2.280,Running
5,4,3,-1,Mark Graham,Trike Motorsports,Soft,1:25.004,+0.050,+2.330,Running
5,5,4,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.954,+0.536,+2.866,Running
5,6,6,0,Al Fabet,Villiuride Racing,Soft,1:24.064,+0.262,+3.127,Running
5,7,8,1,Monica Niculescu,Dacia Racing Team,Soft,1:24.761,+0.639,+3.766,Running
5,8,5,-3,Berend Boer,Shell Motorsports,Soft,1:25.194,+0.050,+3.816,Running
5,9,10,1,Jamar Henry,Trike Motorsports,Soft,1:23.419,+0.830,+4.646,Running
5,10,9,-1,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.079,+0.218,+4.864,Running
5,11,12,1,Liesje Roser,Dacia Racing Team,Soft,1:23.974,+0.156,+5.020,Running
5,12,11,-1,Sydney Aspen,Villiuride Racing,Soft,1:23.793,+0.050,+5.070,Running
5,13,14,1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.691,+2.358,+7.428,Running
5,14,13,-1,Niamh Murphy,Racing Life,Soft,1:25.422,+0.623,+8.051,Running
5,15,17,2,Aida Haque,Icarus,Soft,1:22.797,+0.005,+8.057,Running
5,16,16,0,Clara Longo,Icarus,Soft,1:25.047,+1.717,+9.774,Running
5,17,15,-2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:25.963,+0.224,+9.998,Running
5,18,18,0,Ye Li,Racing Life,Soft,1:25.436,+0.933,+10.931,Running
6,1,4,3,Mark Graham,Trike Motorsports,Soft,1:23.454,-,-,Running
6,2,1,-1,Franc Abel,Shell Motorsports,Soft,1:25.421,+0.050,+0.050,Running
6,3,3,0,Kanno Sora,LFL Engineering,Soft,1:24.303,+0.313,+0.363,Running
6,4,5,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.990,+2.063,+2.427,Running
6,5,2,-3,Aleksa Kozlov,LFL Engineering,Soft,1:25.832,+0.050,+2.477,Running
6,6,6,0,Al Fabet,Villiuride Racing,Soft,1:24.773,+0.053,+2.530,Running
6,7,10,3,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.041,+0.005,+2.534,Running
6,8,8,0,Berend Boer,Shell Motorsports,Soft,1:24.144,+0.055,+2.589,Running
6,9,12,3,Sydney Aspen,Villiuride Racing,Soft,1:23.664,+0.140,+2.729,Running
6,10,7,-3,Monica Niculescu,Dacia Racing Team,Soft,1:24.384,+0.050,+2.779,Running
6,11,9,-2,Jamar Henry,Trike Motorsports,Soft,1:25.706,+2.143,+4.923,Running
6,12,13,1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:22.915,+0.050,+4.973,Running
6,13,11,-2,Liesje Roser,Dacia Racing Team,Soft,1:25.472,+0.149,+5.121,Running
6,14,14,0,Niamh Murphy,Racing Life,Soft,1:24.487,+2.046,+7.167,Running
6,15,15,0,Aida Haque,Icarus,Soft,1:24.613,+0.131,+7.298,Running
6,16,17,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:23.659,+0.988,+8.287,Running
6,17,18,1,Ye Li,Racing Life,Soft,1:23.873,+1.147,+9.433,Running
6,18,16,-2,Clara Longo,Icarus,Soft,1:25.873,+0.843,+10.276,Running
7,1,3,2,Kanno Sora,LFL Engineering,Soft,1:23.924,-,-,Running
7,2,2,0,Franc Abel,Shell Motorsports,Soft,1:23.916,+0.050,+0.050,Running
7,3,6,3,Al Fabet,Villiuride Racing,Soft,1:23.264,+0.882,+0.932,Running
7,4,1,-3,Mark Graham,Trike Motorsports,Soft,1:24.899,+0.050,+0.982,Running
7,5,4,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.814,+0.845,+1.827,Running
7,6,10,4,Monica Niculescu,Dacia Racing Team,Soft,1:24.049,+1.085,+2.912,Running
7,7,9,2,Sydney Aspen,Villiuride Racing,Soft,1:24.593,+0.494,+3.406,Running
7,8,7,-1,Fidan Basak,Pulang Kabayo Racing,Soft,1:25.650,+0.116,+3.522,Running
7,9,5,-4,Aleksa Kozlov,LFL Engineering,Soft,1:25.008,+0.047,+3.568,Running
7,10,8,-2,Berend Boer,Shell Motorsports,Soft,1:24.899,+0.003,+3.572,Running
7,11,13,2,Liesje Roser,Dacia Racing Team,Soft,1:24.078,+0.954,+4.526,Running
7,12,11,-1,Jamar Henry,Trike Motorsports,Soft,1:23.570,+0.050,+4.576,Running
7,13,12,-1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.950,+1.430,+6.006,Running
7,14,14,0,Niamh Murphy,Racing Life,Soft,1:24.278,+1.522,+7.528,Running
7,15,15,0,Aida Haque,Icarus,Soft,1:24.751,+0.604,+8.133,Running
7,16,16,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:25.355,+1.045,+9.178,Running
7,17,17,0,Ye Li,Racing Life,Soft,1:23.711,+0.050,+9.228,Running
7,18,18,0,Clara Longo,Icarus,Soft,1:23.646,+0.447,+9.675,Running
8,1,2,1,Franc Abel,Shell Motorsports,Soft,1:23.261,-,-,Running
8,2,1,-1,Kanno Sora,LFL Engineering,Soft,1:23.533,+0.222,+0.222,Running
8,3,5,2,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.468,+1.763,+1.985,Running
8,4,3,-1,Al Fabet,Villiuride Racing,Soft,1:25.398,+0.922,+2.907,Running
8,5,4,-1,Mark Graham,Trike Motorsports,Soft,1:25.285,+0.050,+2.957,Running
8,6,9,3,Aleksa Kozlov,LFL Engineering,Soft,1:23.341,+0.013,+2.970,Running
8,7,6,-1,Monica Niculescu,Dacia Racing Team,Soft,1:24.564,+0.579,+3.548,Running
8,8,8,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.046,+0.709,+4.258,Running
8,9,12,3,Jamar Henry,Trike Motorsports,Soft,1:23.154,+0.162,+4.419,Running
8,10,7,-3,Sydney Aspen,Villiuride Racing,Soft,1:25.151,+0.042,+4.462,Running
8,11,11,0,Liesje Roser,Dacia Racing Team,Soft,1:23.296,+0.050,+4.512,Running
8,12,10,-2,Berend Boer,Shell Motorsports,Soft,1:25.189,+0.938,+5.450,Running
8,13,13,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:25.048,+2.294,+7.744,Running
8,14,14,0,Niamh Murphy,Racing Life,Soft,1:24.213,+0.687,+8.431,Running
8,15,15,0,Aida Haque,Icarus,Soft,1:23.848,+0.240,+8.670,Running
8,16,17,1,Ye Li,Racing Life,Soft,1:22.806,+0.053,+8.723,Running
8,17,18,1,Clara Longo,Icarus,Soft,1:24.473,+1.938,+10.661,Running
8,18,16,-2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:24.843,+0.050,+10.711,Running
9,1,1,0,Franc Abel,Shell Motorsports,Soft,1:24.670,-,-,Running
9,2,3,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.658,+1.151,+1.151,Running
9,3,2,-1,Kanno Sora,LFL Engineering,Soft,1:25.649,+0.050,+1.201,Running
9,4,8,4,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.510,+1.897,+3.098,Running
9,5,5,0,Mark Graham,Trike Motorsports,Soft,1:24.964,+0.153,+3.250,Running
9,6,4,-2,Al Fabet,Villiuride Racing,Soft,1:25.536,+0.083,+3.333,Running
9,7,6,-1,Aleksa Kozlov,LFL Engineering,Soft,1:25.083,+0.050,+3.383,Running
9,8,12,4,Berend Boer,Shell Motorsports,Soft,1:23.762,+0.927,+4.310,Running
9,9,7,-2,Monica Niculescu,Dacia Racing Team,Soft,1:25.481,+0.050,+4.360,Running
9,10,9,-1,Jamar Henry,Trike Motorsports,Soft,1:25.425,+0.611,+4.970,Running
9,11,10,-1,Sydney Aspen,Villiuride Racing,Soft,1:25.229,+0.050,+5.020,Running
9,12,11,-1,Liesje Roser,Dacia Racing Team,Soft,1:25.862,+0.683,+5.703,Running
9,13,13,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.031,+1.401,+7.105,Running
9,14,16,2,Ye Li,Racing Life,Soft,1:23.133,+0.081,+7.185,Running
9,15,15,0,Aida Haque,Icarus,Soft,1:24.853,+1.027,+8.212,Running
9,16,14,-2,Niamh Murphy,Racing Life,Soft,1:24.502,+0.050,+8.262,Running
9,17,18,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:23.662,+1.441,+9.703,Running
9,18,17,-1,Clara Longo,Icarus,Soft,1:24.668,+0.956,+10.659,Running
10,1,2,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.865,-,-,Running
10,2,3,1,Kanno Sora,LFL Engineering,Soft,1:23.976,+0.102,+0.102,Running
10,3,1,-2,Franc Abel,Shell Motorsports,Soft,1:25.168,+0.050,+0.152,Running
10,4,7,3,Aleksa Kozlov,LFL Engineering,Soft,1:23.651,+1.866,+2.018,Running
10,5,8,3,Berend Boer,Shell Motorsports,Soft,1:23.621,+0.445,+2.463,Running
10,6,6,0,Al Fabet,Villiuride Racing,Soft,1:24.195,+0.050,+2.513,Running
10,7,11,4,Sydney Aspen,Villiuride Racing,Soft,1:23.247,+0.352,+2.865,Running
10,8,4,-4,Fidan Basak,Pulang Kabayo Racing,Soft,1:25.476,+0.336,+3.201,Running
10,9,5,-4,Mark Graham,Trike Motorsports,Soft,1:25.572,+0.605,+3.806,Running
10,10,12,2,Liesje Roser,Dacia Racing Team,Soft,1:23.441,+0.322,+4.129,Running
10,11,9,-2,Monica Niculescu,Dacia Racing Team,Soft,1:25.745,+0.293,+4.422,Running
10,12,10,-2,Jamar Henry,Trike Motorsports,Soft,1:24.517,+0.050,+4.472,Running
10,13,13,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.128,+1.745,+6.216,Running
10,14,14,0,Ye Li,Racing Life,Soft,1:25.600,+0.614,+6.830,Running
10,15,15,0,Aida Haque,Icarus,Soft,1:23.684,+0.050,+6.880,Running
10,16,16,0,Niamh Murphy,Racing Life,Soft,1:24.726,+1.092,+7.972,Running
10,17,17,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:23.530,+0.245,+8.217,Running
10,18,18,0,Clara Longo,Icarus,Soft,1:24.435,+1.861,+10.078,Running
11,1,3,2,Franc Abel,Shell Motorsports,Soft,1:23.316,-,-,Running
11,2,1,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.889,+0.421,+0.421,Running
11,3,2,-1,Kanno Sora,LFL Engineering,Soft,1:23.979,+0.192,+0.613,Running
11,4,4,0,Aleksa Kozlov,LFL Engineering,Soft,1:23.634,+1.571,+2.184,Running
11,5,6,1,Al Fabet,Villiuride Racing,Soft,1:25.062,+1.132,+3.316,Running
11,6,8,2,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.633,+0.050,+3.366,Running
11,7,10,3,Liesje Roser,Dacia Racing Team,Soft,1:23.706,+0.843,+4.210,Running
11,8,5,-3,Berend Boer,Shell Motorsports,Soft,1:25.265,+0.050,+4.260,Running
11,9,7,-2,Sydney Aspen,Villiuride Racing,Soft,1:25.013,+0.057,+4.317,Running
11,10,9,-1,Mark Graham,Trike Motorsports,Soft,1:24.495,+0.043,+4.360,Running
11,11,12,1,Jamar Henry,Trike Motorsports,Soft,1:24.189,+0.833,+5.193,Running
11,12,11,-1,Monica Niculescu,Dacia Racing Team,Soft,1:24.682,+0.443,+5.635,Running
11,13,15,2,Aida Haque,Icarus,Soft,1:23.427,+1.204,+6.839,Running
11,14,14,0,Ye Li,Racing Life,Soft,1:24.592,+0.112,+6.951,Running
11,15,13,-2,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.253,+0.050,+7.001,Running
11,16,17,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:23.983,+0.904,+7.905,Running
11,17,18,1,Clara Longo,Icarus,Soft,1:23.864,+2.569,+10.474,Running
11,18,16,-2,Niamh Murphy,Racing Life,Soft,1:25.981,+0.011,+10.485,Running
12,1,1,0,Franc Abel,Shell Motorsports,Soft,1:23.083,-,-,Running
12,2,2,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.005,+0.344,+0.344,Running
12,3,3,0,Kanno Sora,LFL Engineering,Soft,1:23.940,+1.126,+1.470,Running
12,4,5,1,Al Fabet,Villiuride Racing,Soft,1:24.028,+2.792,+4.262,Running
12,5,6,1,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.173,+0.195,+4.457,Running
12,6,4,-2,Aleksa Kozlov,LFL Engineering,Soft,1:25.416,+0.061,+4.518,Running
12,7,9,2,Sydney Aspen,Villiuride Racing,Soft,1:24.657,+0.977,+5.495,Running
12,8,11,3,Jamar Henry,Trike Motorsports,Soft,1:23.435,+0.050,+5.545,Running
12,9,10,1,Mark Graham,Trike Motorsports,Soft,1:24.764,+0.296,+5.841,Running
12,10,8,-2,Berend Boer,Shell Motorsports,Soft,1:24.907,+0.150,+5.991,Running
12,11,12,1,Monica Niculescu,Dacia Racing Team,Soft,1:24.218,+0.400,+6.391,Running
12,12,7,-5,Liesje Roser,Dacia Racing Team,Soft,1:25.314,+0.050,+6.441,Running
12,13,14,1,Ye Li,Racing Life,Soft,1:23.986,+0.280,+6.721,Running
12,14,13,-1,Aida Haque,Icarus,Soft,1:24.406,+1.442,+8.163,Running
12,15,16,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:23.362,+0.021,+8.184,Running
12,16,15,-1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.691,+0.425,+8.609,Running
12,17,18,1,Niamh Murphy,Racing Life,Soft,1:24.701,+3.495,+12.104,Running
12,18,17,-1,Clara Longo,Icarus,Soft,1:26.197,+1.485,+13.589,Running
13,1,1,0,Franc Abel,Shell Motorsports,Soft,1:23.622,-,-,Running
13,2,2,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:25.787,+1.956,+1.956,Running
13,3,3,0,Kanno Sora,LFL Engineering,Soft,1:24.158,+0.050,+2.006,Running
13,4,6,2,Aleksa Kozlov,LFL Engineering,Soft,1:23.522,+2.412,+4.418,Running
13,5,4,-1,Al Fabet,Villiuride Racing,Soft,1:24.683,+0.905,+5.323,Running
13,6,10,4,Berend Boer,Shell Motorsports,Soft,1:23.783,+0.829,+6.152,Running
13,7,7,0,Sydney Aspen,Villiuride Racing,Soft,1:24.424,+0.145,+6.297,Running
13,8,5,-3,Fidan Basak,Pulang Kabayo Racing,Soft,1:25.940,+0.024,+6.322,Running
13,9,8,-1,Jamar Henry,Trike Motorsports,Soft,1:24.449,+0.050,+6.372,Running
13,10,13,3,Ye Li,Racing Life,Soft,1:24.425,+1.046,+7.418,Running
13,11,9,-2,Mark Graham,Trike Motorsports,Soft,1:25.249,+0.050,+7.468,Running
13,12,12,0,Liesje Roser,Dacia Racing Team,Soft,1:24.963,+0.313,+7.781,Running
13,13,11,-2,Monica Niculescu,Dacia Racing Team,Soft,1:25.018,+0.006,+7.787,Running
13,14,15,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:24.624,+1.399,+9.186,Running
13,15,14,-1,Aida Haque,Icarus,Soft,1:25.345,+0.700,+9.886,Running
13,16,16,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:25.402,+0.504,+10.390,Running
13,17,17,0,Niamh Murphy,Racing Life,Soft,1:23.493,+1.585,+11.975,Running
13,18,18,0,Clara Longo,Icarus,Soft,1:26.119,+4.111,+16.086,Running
14,1,1,0,Franc Abel,Shell Motorsports,Soft,1:24.700,-,-,Running
14,2,2,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:25.356,+2.613,+2.613,Running
14,3,3,0,Kanno Sora,LFL Engineering,Soft,1:25.540,+0.234,+2.847,Running
14,4,4,0,Aleksa Kozlov,LFL Engineering,Soft,1:25.845,+1.950,+4.797,Running
14,5,7,2,Sydney Aspen,Villiuride Racing,Soft,1:23.249,+0.050,+4.847,Running
14,6,5,-1,Al Fabet,Villiuride Racing,Soft,1:25.255,+0.666,+5.513,Running
14,7,8,1,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.500,+0.315,+5.828,Running
14,8,6,-2,Berend Boer,Shell Motorsports,Soft,1:24.781,+0.405,+6.233,Running
14,9,9,0,Jamar Henry,Trike Motorsports,Soft,1:24.847,+0.285,+6.518,Running
14,10,11,1,Mark Graham,Trike Motorsports,Soft,1:24.481,+0.731,+7.249,Running
14,11,10,-1,Ye Li,Racing Life,Soft,1:24.600,+0.017,+7.266,Running
14,12,12,0,Liesje Roser,Dacia Racing Team,Soft,1:24.235,+0.050,+7.316,Running
14,13,13,0,Monica Niculescu,Dacia Racing Team,Soft,1:25.020,+0.792,+8.107,Running
14,14,14,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:24.672,+1.051,+9.158,Running
14,15,15,0,Aida Haque,Icarus,Soft,1:25.121,+0.985,+10.143,Running
14,16,16,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.504,+0.050,+10.193,Running
14,17,17,0,Niamh Murphy,Racing Life,Soft,1:24.687,+1.769,+11.962,Running
14,18,18,0,Clara Longo,Icarus,Soft,1:26.119,+4.111,+16.086,Mechanical failure on lap 14
15,1,1,0,Franc Abel,Shell Motorsports,Soft,1:24.937,-,-,Running
15,2,2,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.908,+1.583,+1.583,Running
15,3,3,0,Kanno Sora,LFL Engineering,Soft,1:25.241,+1.567,+3.150,Running
15,4,5,1,Sydney Aspen,Villiuride Racing,Soft,1:24.772,+1.531,+4.681,Running
15,5,6,1,Al Fabet,Villiuride Racing,Soft,1:24.940,+0.833,+5.515,Running
15,6,4,-2,Aleksa Kozlov,LFL Engineering,Soft,1:25.925,+0.269,+5.784,Running
15,7,7,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:25.516,+0.623,+6.407,Running
15,8,9,1,Jamar Henry,Trike Motorsports,Soft,1:25.494,+0.466,+6.873,Running
15,9,8,-1,Berend Boer,Shell Motorsports,Soft,1:25.627,+0.050,+6.923,Running
15,10,11,1,Ye Li,Racing Life,Soft,1:25.195,+0.601,+7.523,Running
15,11,13,2,Monica Niculescu,Dacia Racing Team,Soft,1:25.208,+0.442,+7.965,Running
15,12,10,-2,Mark Graham,Trike Motorsports,Soft,1:25.704,+0.050,+8.015,Running
15,13,14,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:24.990,+0.420,+8.435,Running
15,14,12,-2,Liesje Roser,Dacia Racing Team,Soft,1:26.107,+0.050,+8.485,Running
15,15,16,1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.817,+1.141,+9.626,Running
15,16,15,-1,Aida Haque,Icarus,Soft,1:24.470,+0.050,+9.676,Running
15,17,17,0,Niamh Murphy,Racing Life,Soft,1:25.755,+3.104,+12.780,Running
15,18,18,0,Clara Longo,Icarus,Soft,1:26.119,+4.111,+16.086,Mechanical failure on lap 14
16,1,1,0,Franc Abel,Shell Motorsports,Soft,1:24.736,-,-,Running
16,2,2,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.295,+1.142,+1.142,Running
16,3,3,0,Kanno Sora,LFL Engineering,Soft,1:24.453,+1.725,+2.867,Running
16,4,5,1,Al Fabet,Villiuride Racing,Soft,1:24.059,+1.970,+4.837,Running
16,5,7,2,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.788,+1.164,+6.001,Running
16,6,4,-2,Sydney Aspen,Villiuride Racing,Soft,1:26.106,+0.050,+6.051,Running
16,7,6,-1,Aleksa Kozlov,LFL Engineering,Soft,1:25.740,+0.737,+6.788,Running
16,8,9,1,Berend Boer,Shell Motorsports,Soft,1:24.959,+0.357,+7.145,Running
16,9,11,2,Monica Niculescu,Dacia Racing Team,Soft,1:24.101,+0.185,+7.330,Running
16,10,10,0,Ye Li,Racing Life,Soft,1:25.015,+0.307,+7.637,Running
16,11,8,-3,Jamar Henry,Trike Motorsports,Soft,1:25.550,+0.050,+7.687,Running
16,12,14,2,Liesje Roser,Dacia Racing Team,Soft,1:24.103,+0.065,+7.752,Running
16,13,12,-1,Mark Graham,Trike Motorsports,Soft,1:25.919,+0.863,+8.615,Running
16,14,13,-1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:24.965,+0.050,+8.665,Running
16,15,15,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.917,+0.483,+9.148,Running
16,16,16,0,Aida Haque,Icarus,Soft,1:25.778,+1.570,+10.718,Running
16,17,17,0,Niamh Murphy,Racing Life,Soft,1:25.904,+3.230,+13.948,Running
