Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
7,3,5,2,Jamar Henry,Trike Motorsports,Soft,1:49.377,+1.242,+1.245,Running
7,4,3,-1,Mark Graham,Trike Motorsports,Soft,1:51.398,+0.559,+1.803,Running
7,5,4,-1,Liesje Roser,Dacia Racing Team,Soft,1:50.197,+0.050,+1.853,Running
7,6,7,1,Franc Abel,Shell Motorsports,Medium,1:50.282,+1.134,+2.988,Running
7,7,8,1,Al Fabet,Villiuride Racing,Soft,1:51.037,+0.561,+3.548,Running
7,8,6,-2,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.564,+1.282,+4.830,Running
7,9,11,2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.147,+0.521,+5.351,Running
7,10,9,-1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:51.230,+0.245,+5.596,Running
7,11,10,-1,Sydney Aspen,Villiuride Racing,Hard,1:51.102,+1.632,+7.228,Running
7,12,15,3,Ye Li,Racing Life,Medium,1:50.336,+0.068,+7.296,Running
7,13,12,-1,Monica Niculescu,Dacia Racing Team,Soft,1:51.092,+0.050,+7.346,Running
7,14,14,0,Kanno Sora,LFL Engineering,Medium,1:50.667,+0.859,+8.205,Running
7,15,13,-2,Clara Longo,Icarus,Soft,1:51.924,+1.257,+9.462,Running
7,16,17,1,Aleksa Kozlov,LFL Engineering,Medium,1:51.733,+1.828,+11.290,Running
7,17,16,-1,Aida Haque,Icarus,Medium,1:52.177,+0.394,+11.684,Running
7,18,18,0,Niamh Murphy,Racing Life,Medium,1:51.333,+1.666,+13.350,Running
8,1,1,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.860,-,-,Running
8,2,2,0,Berend Boer,Shell Motorsports,Soft,1:50.356,+0.412,+0.412,Running
8,3,4,1,Mark Graham,Trike Motorsports,Soft,1:48.519,+0.050,+0.462,Running
8,4,5,1,Liesje Roser,Dacia Racing Team,Soft,1:49.359,+0.180,+0.642,Running
8,5,3,-2,Jamar Henry,Trike Motorsports,Soft,1:49.308,+0.050,+0.692,Running
8,6,7,1,Al Fabet,Villiuride Racing,Soft,1:51.233,+3.968,+4.660,Running
8,7,6,-1,Franc Abel,Shell Motorsports,Medium,1:51.583,+0.050,+4.710,Running
8,8,9,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.691,+0.161,+4.871,Running
8,9,8,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.126,+0.261,+5.132,Running
8,10,13,3,Monica Niculescu,Dacia Racing Team,Soft,1:50.355,+2.709,+7.840,Running
8,11,11,0,Sydney Aspen,Villiuride Racing,Hard,1:51.469,+0.830,+8.670,Running
8,12,12,0,Ye Li,Racing Life,Medium,1:51.285,+0.050,+8.720,Running
8,13,14,1,Kanno Sora,LFL Engineering,Medium,1:50.772,+0.396,+9.117,Running
8,14,15,1,Clara Longo,Icarus,Soft,1:49.917,+0.401,+9.518,Running
8,15,17,2,Aida Haque,Icarus,Medium,1:50.231,+2.537,+12.055,Running
8,16,16,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.728,+0.103,+12.158,Running
8,17,18,1,Niamh Murphy,Racing Life,Medium,1:51.795,+3.126,+15.284,Running
8,18,10,-8,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:50.576,+13.027,+28.312,Running
9,1,2,1,Berend Boer,Shell Motorsports,Soft,1:50.358,-,-,Running
9,2,1,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.842,+0.050,+0.050,Running
9,3,5,2,Jamar Henry,Trike Motorsports,Soft,1:50.107,+0.878,+0.928,Running
9,4,3,-1,Mark Graham,Trike Motorsports,Soft,1:50.352,+0.094,+1.022,Running
9,5,4,-1,Liesje Roser,Dacia Racing Team,Soft,1:51.198,+1.025,+2.047,Running
9,6,7,1,Franc Abel,Shell Motorsports,Medium,1:49.757,+2.428,+4.475,Running
9,7,6,-1,Al Fabet,Villiuride Racing,Soft,1:49.657,+0.050,+4.525,Running
9,8,8,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.856,+1.410,+5.934,Running
9,9,10,1,Monica Niculescu,Dacia Racing Team,Soft,1:49.074,+0.172,+6.107,Running
9,10,9,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.817,+0.050,+6.157,Running
9,11,12,1,Ye Li,Racing Life,Medium,1:50.047,+2.818,+8.975,Running
9,12,14,2,Clara Longo,Icarus,Soft,1:50.195,+0.946,+9.921,Running
9,13,11,-2,Sydney Aspen,Villiuride Racing,Hard,1:51.473,+0.430,+10.351,Running
9,14,13,-1,Kanno Sora,LFL Engineering,Medium,1:51.560,+0.533,+10.884,Running
9,15,16,1,Aleksa Kozlov,LFL Engineering,Medium,1:49.907,+1.388,+12.273,Running
9,16,15,-1,Aida Haque,Icarus,Medium,1:51.560,+1.550,+13.823,Running
9,17,17,0,Niamh Murphy,Racing Life,Medium,1:51.239,+2.908,+16.731,Running
9,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:50.111,+11.900,+28.631,Running
10,1,3,2,Jamar Henry,Trike Motorsports,Soft,1:49.706,-,-,Running
10,2,4,2,Mark Graham,Trike Motorsports,Soft,1:49.603,+0.050,+0.050,Running
10,3,1,-2,Berend Boer,Shell Motorsports,Soft,1:51.088,+0.463,+0.513,Running
10,4,2,-2,Eli Huertez,Pulang Kabayo Racing,Soft,1:51.762,+0.724,+1.237,Running
10,5,5,0,Liesje Roser,Dacia Racing Team,Soft,1:50.466,+0.701,+1.938,Running
10,6,8,2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.481,+2.819,+4.757,Running
10,7,6,-1,Franc Abel,Shell Motorsports,Medium,1:50.908,+0.050,+4.807,Running
10,8,7,-1,Al Fabet,Villiuride Racing,Soft,1:51.915,+1.057,+5.864,Running
10,9,10,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.467,+0.184,+6.048,Running
10,10,9,-1,Monica Niculescu,Dacia Racing Team,Soft,1:51.321,+0.804,+6.852,Running
10,11,11,0,Ye Li,Racing Life,Medium,1:49.563,+1.111,+7.963,Running
10,12,13,1,Sydney Aspen,Villiuride Racing,Hard,1:50.387,+2.200,+10.163,Running
10,13,12,-1,Clara Longo,Icarus,Soft,1:51.069,+0.252,+10.415,Running
10,14,15,1,Aleksa Kozlov,LFL Engineering,Medium,1:50.174,+1.457,+11.872,Running
10,15,16,1,Aida Haque,Icarus,Medium,1:51.164,+2.539,+14.411,Running
10,16,17,1,Niamh Murphy,Racing Life,Medium,1:51.591,+3.335,+17.747,Running
10,17,18,1,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:50.706,+11.015,+28.762,Running
10,18,14,-4,Kanno Sora,LFL Engineering,Hard,1:51.562,+5.109,+33.871,Running
11,1,2,1,Mark Graham,Trike Motorsports,Soft,1:50.695,-,-,Running
11,2,1,-1,Jamar Henry,Trike Motorsports,Soft,1:49.801,+0.050,+0.050,Running
11,3,4,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.699,+1.136,+1.186,Running
11,4,5,1,Liesje Roser,Dacia Racing Team,Soft,1:51.376,+2.378,+3.563,Running
11,5,8,3,Al Fabet,Villiuride Racing,Soft,1:49.057,+1.607,+5.170,Running
11,6,7,1,Franc Abel,Shell Motorsports,Medium,1:50.643,+0.528,+5.699,Running
11,7,6,-1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.734,+0.041,+5.740,Running
11,8,9,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:49.974,+0.532,+6.272,Running
11,9,10,1,Monica Niculescu,Dacia Racing Team,Soft,1:51.514,+2.343,+8.615,Running
11,10,11,1,Ye Li,Racing Life,Medium,1:51.132,+0.729,+9.344,Running
11,11,12,1,Sydney Aspen,Villiuride Racing,Hard,1:51.540,+2.608,+11.953,Running
11,12,13,1,Clara Longo,Icarus,Soft,1:51.781,+0.493,+12.445,Running
11,13,14,1,Aleksa Kozlov,LFL Engineering,Medium,1:51.567,+1.243,+13.688,Running
11,14,15,1,Aida Haque,Icarus,Medium,1:50.242,+1.215,+14.903,Running
11,15,16,1,Niamh Murphy,Racing Life,Medium,1:51.096,+4.189,+19.092,Running
11,16,17,1,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:51.584,+11.503,+30.596,Running
11,17,18,1,Kanno Sora,LFL Engineering,Hard,1:50.038,+3.563,+34.158,Running
11,18,3,-15,Berend Boer,Shell Motorsports,Soft,1:51.088,+0.463,+0.513,Mechanical failure on lap 11
12,1,3,2,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.352,-,-,Running
12,2,1,-1,Mark Graham,Trike Motorsports,Soft,1:50.283,+0.050,+0.050,Running
12,3,2,-1,Jamar Henry,Trike Motorsports,Soft,1:51.256,+0.205,+0.255,Running
12,4,4,0,Liesje Roser,Dacia Racing Team,Soft,1:49.539,+2.614,+2.869,Running
12,5,5,0,Al Fabet,Villiuride Racing,Soft,1:50.905,+2.973,+5.842,Running
12,6,7,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.351,+0.016,+5.858,Running
12,7,8,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.676,+0.364,+6.222,Running
12,8,6,-2,Franc Abel,Shell Motorsports,Medium,1:50.805,+0.050,+6.272,Running
12,9,9,0,Monica Niculescu,Dacia Racing Team,Soft,1:50.078,+2.189,+8.461,Running
12,10,10,0,Ye Li,Racing Life,Medium,1:50.415,+1.065,+9.526,Running
12,11,11,0,Sydney Aspen,Villiuride Racing,Hard,1:51.272,+3.466,+12.992,Running
12,12,12,0,Clara Longo,Icarus,Soft,1:51.508,+0.729,+13.721,Running
12,13,14,1,Aida Haque,Icarus,Medium,1:51.373,+2.322,+16.043,Running
12,14,15,1,Niamh Murphy,Racing Life,Medium,1:52.254,+5.071,+21.114,Running
12,15,16,1,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:51.591,+10.840,+31.954,Running
12,16,17,1,Kanno Sora,LFL Engineering,Hard,1:52.227,+4.199,+36.153,Running
12,17,13,-4,Aleksa Kozlov,LFL Engineering,Hard,1:52.407,+1.710,+37.863,Running
12,18,18,0,Berend Boer,Shell Motorsports,Soft,1:51.088,+0.463,+0.513,Mechanical failure on lap 11
13,1,1,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.683,-,-,Running
13,2,3,1,Jamar Henry,Trike Motorsports,Soft,1:49.960,+0.531,+0.531,Running
13,3,2,-1,Mark Graham,Trike Motorsports,Soft,1:50.983,+0.818,+1.349,Running
13,4,4,0,Liesje Roser,Dacia Racing Team,Soft,1:50.320,+2.157,+3.506,Running
13,5,8,3,Franc Abel,Shell Motorsports,Medium,1:49.842,+2.831,+6.337,Running
13,6,6,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.212,+0.050,+6.387,Running
13,7,5,-2,Al Fabet,Villiuride Racing,Soft,1:50.501,+0.273,+6.660,Running
13,8,7,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.357,+1.235,+7.895,Running
13,9,9,0,Monica Niculescu,Dacia Racing Team,Soft,1:50.266,+1.148,+9.043,Running
13,10,10,0,Ye Li,Racing Life,Medium,1:51.825,+2.625,+11.668,Running
13,11,11,0,Sydney Aspen,Villiuride Racing,Hard,1:51.103,+2.258,+13.926,Running
13,12,12,0,Clara Longo,Icarus,Soft,1:49.938,+0.050,+13.976,Running
13,13,13,0,Aida Haque,Icarus,Medium,1:52.756,+5.139,+19.115,Running
13,14,14,0,Niamh Murphy,Racing Life,Medium,1:51.708,+4.023,+23.138,Running
13,15,15,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:51.060,+10.192,+33.330,Running
13,16,16,0,Kanno Sora,LFL Engineering,Hard,1:52.471,+5.610,+38.940,Running
13,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.891,+1.131,+40.070,Running
13,18,18,0,Berend Boer,Shell Motorsports,Soft,1:51.088,+0.463,+0.513,Mechanical failure on lap 11
14,1,1,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.724,-,-,Running
14,2,3,1,Mark Graham,Trike Motorsports,Soft,1:50.849,+2.009,+2.009,Running
14,3,2,-1,Jamar Henry,Trike Motorsports,Soft,1:51.252,+0.050,+2.059,Running
14,4,7,3,Al Fabet,Villiuride Racing,Soft,1:49.857,+4.363,+6.422,Running
14,5,6,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.809,+0.050,+6.472,Running
14,6,5,-1,Franc Abel,Shell Motorsports,Medium,1:50.968,+1.109,+7.582,Running
14,7,8,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.443,+1.076,+8.657,Running
14,8,9,1,Monica Niculescu,Dacia Racing Team,Soft,1:49.388,+0.050,+8.707,Running
14,9,10,1,Ye Li,Racing Life,Medium,1:50.423,+3.660,+12.367,Running
14,10,11,1,Sydney Aspen,Villiuride Racing,Hard,1:50.585,+2.420,+14.787,Running
14,11,12,1,Clara Longo,Icarus,Soft,1:50.784,+0.249,+15.036,Running
14,12,13,1,Aida Haque,Icarus,Medium,1:51.493,+5.848,+20.885,Running
14,13,14,1,Niamh Murphy,Racing Life,Medium,1:51.348,+3.877,+24.762,Running
14,14,4,-10,Liesje Roser,Dacia Racing Team,Hard,1:50.996,+2.016,+26.778,Running
14,15,15,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:52.778,+9.606,+36.385,Running
14,16,17,1,Aleksa Kozlov,LFL Engineering,Hard,1:49.839,+3.292,+39.676,Running
14,17,16,-1,Kanno Sora,LFL Engineering,Hard,1:50.510,+0.050,+39.726,Running
14,18,18,0,Berend Boer,Shell Motorsports,Soft,1:51.088,+0.463,+0.513,Mechanical failure on lap 11
15,1,1,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:51.794,-,-,Running
15,2,2,0,Mark Graham,Trike Motorsports,Soft,1:50.623,+0.838,+0.838,Running
15,3,3,0,Jamar Henry,Trike Motorsports,Soft,1:51.749,+1.176,+2.014,Running
15,4,6,2,Franc Abel,Shell Motorsports,Medium,1:50.448,+4.221,+6.235,Running
15,5,7,2,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.246,+1.874,+8.109,Running
15,6,8,2,Monica Niculescu,Dacia Racing Team,Soft,1:51.520,+0.324,+8.433,Running
15,7,9,2,Ye Li,Racing Life,Medium,1:51.695,+3.835,+12.268,Running
15,8,10,2,Sydney Aspen,Villiuride Racing,Hard,1:51.889,+1.672,+13.940,Running
15,9,11,2,Clara Longo,Icarus,Soft,1:50.748,+0.050,+13.990,Running
15,10,12,2,Aida Haque,Icarus,Medium,1:52.026,+7.126,+21.116,Running
15,11,13,2,Niamh Murphy,Racing Life,Medium,1:50.844,+2.695,+23.812,Running
15,12,14,2,Liesje Roser,Dacia Racing Team,Hard,1:52.173,+3.178,+26.990,Running
15,13,5,-8,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:50.362,+0.050,+27.040,Running
15,14,4,-10,Al Fabet,Villiuride Racing,Hard,1:51.844,+1.432,+28.472,Running
15,15,15,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:50.230,+6.348,+34.820,Running
15,16,16,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.004,+3.065,+37.885,Running
15,17,17,0,Kanno Sora,LFL Engineering,Hard,1:50.147,+0.193,+38.079,Running
15,18,18,0,Berend Boer,Shell Motorsports,Soft,1:51.088,+0.463,+0.513,Mechanical failure on lap 11
16,1,2,1,Mark Graham,Trike Motorsports,Soft,1:50.754,-,-,Running
16,2,3,1,Jamar Henry,Trike Motorsports,Soft,1:51.196,+1.618,+1.618,Running
16,3,4,1,Franc Abel,Shell Motorsports,Medium,1:51.482,+4.508,+6.126,Running
16,4,5,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.013,+0.404,+6.530,Running
16,5,6,1,Monica Niculescu,Dacia Racing Team,Soft,1:50.911,+1.222,+7.752,Running
16,6,7,1,Ye Li,Racing Life,Medium,1:50.748,+3.672,+11.424,Running
16,7,9,2,Clara Longo,Icarus,Soft,1:51.552,+2.526,+13.950,Running
16,8,10,2,Aida Haque,Icarus,Medium,1:50.601,+6.175,+20.125,Running
16,9,11,2,Niamh Murphy,Racing Life,Medium,1:51.363,+2.213,+22.339,Running
16,10,1,-9,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.981,+0.050,+22.389,Running
16,11,12,1,Liesje Roser,Dacia Racing Team,Hard,1:52.072,+4.228,+26.616,Running
16,12,13,1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.218,+0.050,+26.666,Running
16,13,14,1,Al Fabet,Villiuride Racing,Hard,1:50.688,+0.902,+27.568,Running
16,14,15,1,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:50.122,+5.783,+33.351,Running
16,15,17,2,Kanno Sora,LFL Engineering,Hard,1:50.176,+3.312,+36.663,Running
16,16,16,0,Aleksa Kozlov,LFL Engineering,Hard,1:52.269,+1.900,+38.563,Running
