Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
2,15,17,2,Aida Haque,Icarus,Medium,1:50.753,+0.115,+6.602,Running
2,16,15,-1,Marek Madeira,Dacia Racing Team,Soft,1:51.590,+0.124,+6.726,Running
2,17,18,1,Clara Longo,Icarus,Hard,1:52.540,+1.772,+8.498,Running
2,18,8,-10,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
3,1,1,0,Franc Abel,Shell Motorsports,Soft,1:49.649,-,-,Running
3,2,2,0,Mark Graham,Trike Motorsports,Soft,1:48.684,+0.050,+0.050,Running
3,3,3,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.314,+2.621,+2.671,Running
3,4,4,0,Ye Li,Racing Life,Soft,1:51.024,+1.896,+4.567,Running
3,5,9,4,Al Fabet,Villiuride Racing,Soft,1:50.550,+0.823,+5.391,Running
3,6,6,0,Jamar Henry,Trike Motorsports,Medium,1:50.816,+0.050,+5.441,Running
3,7,11,4,Niamh Murphy,Racing Life,Medium,1:49.883,+0.271,+5.712,Running
3,8,10,2,Liesje Roser,Dacia Racing Team,Soft,1:49.851,+0.018,+5.730,Running
3,9,8,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.878,+0.032,+5.762,Running
3,10,5,-5,Kanno Sora,LFL Engineering,Medium,1:52.453,+0.429,+6.190,Running
3,11,7,-4,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.381,+0.037,+6.227,Running
3,12,12,0,Sydney Aspen,Villiuride Racing,Medium,1:49.747,+0.013,+6.240,Running
3,13,13,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:51.877,+0.978,+7.218,Running
3,14,16,2,Marek Madeira,Dacia Racing Team,Soft,1:49.383,+0.050,+7.268,Running
3,15,14,-1,Aleksa Kozlov,LFL Engineering,Medium,1:51.922,+2.300,+9.568,Running
3,16,15,-1,Aida Haque,Icarus,Medium,1:52.024,+0.217,+9.785,Running
3,17,17,0,Clara Longo,Icarus,Hard,1:51.072,+0.943,+10.728,Running
3,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
4,1,2,1,Mark Graham,Trike Motorsports,Soft,1:49.821,-,-,Running
4,2,1,-1,Franc Abel,Shell Motorsports,Soft,1:50.691,+0.820,+0.820,Running
4,3,3,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.919,+1.899,+2.720,Running
4,4,4,0,Ye Li,Racing Life,Soft,1:49.994,+1.971,+4.691,Running
4,5,6,1,Jamar Henry,Trike Motorsports,Medium,1:49.636,+0.515,+5.206,Running
4,6,9,3,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.124,+0.010,+5.215,Running
4,7,8,1,Liesje Roser,Dacia Racing Team,Soft,1:49.406,+0.050,+5.265,Running
4,8,5,-3,Al Fabet,Villiuride Racing,Soft,1:50.996,+0.699,+5.965,Running
4,9,12,3,Sydney Aspen,Villiuride Racing,Medium,1:50.632,+1.036,+7.001,Running
4,10,7,-3,Niamh Murphy,Racing Life,Medium,1:51.310,+0.150,+7.151,Running
4,11,10,-1,Kanno Sora,LFL Engineering,Medium,1:51.014,+0.070,+7.221,Running
4,12,11,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.914,+0.050,+7.271,Running
4,13,13,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.726,+0.802,+8.073,Running
4,14,14,0,Marek Madeira,Dacia Racing Team,Soft,1:51.291,+0.615,+8.688,Running
4,15,16,1,Aida Haque,Icarus,Medium,1:50.918,+1.497,+10.186,Running
4,16,15,-1,Aleksa Kozlov,LFL Engineering,Medium,1:50.538,+0.050,+10.236,Running
4,17,17,0,Clara Longo,Icarus,Hard,1:51.784,+2.406,+12.642,Running
4,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
5,1,1,0,Mark Graham,Trike Motorsports,Soft,1:50.508,-,-,Running
5,2,2,0,Franc Abel,Shell Motorsports,Soft,1:49.746,+0.059,+0.059,Running
5,3,3,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:49.585,+1.738,+1.797,Running
5,4,6,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:48.758,+1.669,+3.466,Running
5,5,7,2,Liesje Roser,Dacia Racing Team,Soft,1:49.674,+0.966,+4.432,Running
5,6,4,-2,Ye Li,Racing Life,Soft,1:50.527,+0.279,+4.710,Running
5,7,8,1,Al Fabet,Villiuride Racing,Soft,1:49.737,+0.484,+5.194,Running
5,8,5,-3,Jamar Henry,Trike Motorsports,Medium,1:51.209,+0.713,+5.907,Running
5,9,9,0,Sydney Aspen,Villiuride Racing,Medium,1:51.044,+1.580,+7.487,Running
5,10,13,3,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.022,+0.001,+7.488,Running
5,11,11,0,Kanno Sora,LFL Engineering,Medium,1:50.824,+0.049,+7.537,Running
5,12,12,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.838,+0.000,+7.537,Running
5,13,10,-3,Niamh Murphy,Racing Life,Medium,1:51.652,+0.758,+8.295,Running
5,14,14,0,Marek Madeira,Dacia Racing Team,Soft,1:51.670,+1.556,+9.851,Running
5,15,15,0,Aida Haque,Icarus,Medium,1:51.636,+1.463,+11.314,Running
5,16,16,0,Aleksa Kozlov,LFL Engineering,Medium,1:52.132,+0.546,+11.860,Running
5,17,17,0,Clara Longo,Icarus,Hard,1:52.058,+2.333,+14.192,Running
5,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
6,1,1,0,Mark Graham,Trike Motorsports,Soft,1:49.548,-,-,Running
6,2,2,0,Franc Abel,Shell Motorsports,Soft,1:50.033,+0.543,+0.543,Running
6,3,4,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.055,+2.315,+2.859,Running
6,4,3,-1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.660,+0.050,+2.909,Running
6,5,5,0,Liesje Roser,Dacia Racing Team,Soft,1:49.743,+1.717,+4.626,Running
6,6,7,1,Al Fabet,Villiuride Racing,Soft,1:51.511,+1.518,+6.144,Running
6,7,6,-1,Ye Li,Racing Life,Soft,1:51.032,+0.050,+6.194,Running
6,8,11,3,Kanno Sora,LFL Engineering,Medium,1:49.882,+1.496,+7.690,Running
6,9,8,-1,Jamar Henry,Trike Motorsports,Medium,1:51.382,+0.050,+7.740,Running
6,10,9,-1,Sydney Aspen,Villiuride Racing,Medium,1:50.320,+0.080,+7.821,Running
6,11,10,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.490,+0.608,+8.429,Running
6,12,12,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.088,+0.647,+9.076,Running
6,13,13,0,Niamh Murphy,Racing Life,Medium,1:51.536,+1.206,+10.282,Running
6,14,15,1,Aida Haque,Icarus,Medium,1:49.392,+0.875,+11.158,Running
6,15,14,-1,Marek Madeira,Dacia Racing Team,Soft,1:51.205,+0.350,+11.507,Running
6,16,16,0,Aleksa Kozlov,LFL Engineering,Medium,1:51.413,+2.217,+13.724,Running
6,17,17,0,Clara Longo,Icarus,Hard,1:50.632,+1.551,+15.276,Running
6,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
7,1,2,1,Franc Abel,Shell Motorsports,Soft,1:49.666,-,-,Running
7,2,1,-1,Mark Graham,Trike Motorsports,Soft,1:50.308,+0.098,+0.098,Running
7,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.599,+3.150,+3.248,Running
7,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.745,+0.196,+3.444,Running
7,5,6,1,Al Fabet,Villiuride Racing,Soft,1:50.997,+2.662,+6.106,Running
7,6,5,-1,Liesje Roser,Dacia Racing Team,Soft,1:51.740,+0.050,+6.156,Running
7,7,7,0,Ye Li,Racing Life,Soft,1:51.186,+0.725,+6.881,Running
7,8,8,0,Kanno Sora,LFL Engineering,Medium,1:50.242,+0.239,+7.121,Running
7,9,9,0,Jamar Henry,Trike Motorsports,Medium,1:50.704,+0.968,+8.089,Running
7,10,11,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.919,+0.050,+8.139,Running
7,11,10,-1,Sydney Aspen,Villiuride Racing,Medium,1:51.146,+0.619,+8.758,Running
7,12,12,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:49.903,+0.013,+8.770,Running
7,13,13,0,Niamh Murphy,Racing Life,Medium,1:51.981,+3.283,+12.054,Running
7,14,14,0,Aida Haque,Icarus,Medium,1:51.328,+0.222,+12.276,Running
7,15,15,0,Marek Madeira,Dacia Racing Team,Soft,1:51.782,+0.804,+13.080,Running
7,16,17,1,Clara Longo,Icarus,Hard,1:50.064,+2.050,+15.130,Running
7,17,16,-1,Aleksa Kozlov,LFL Engineering,Medium,1:52.816,+1.201,+16.331,Running
7,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
8,1,1,0,Franc Abel,Shell Motorsports,Soft,1:49.937,-,-,Running
8,2,2,0,Mark Graham,Trike Motorsports,Soft,1:51.647,+1.808,+1.808,Running
8,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.177,+1.818,+3.626,Running
8,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.169,+0.050,+3.676,Running
8,5,5,0,Al Fabet,Villiuride Racing,Soft,1:50.549,+3.042,+6.718,Running
8,6,7,1,Ye Li,Racing Life,Soft,1:50.268,+0.495,+7.212,Running
8,7,6,-1,Liesje Roser,Dacia Racing Team,Soft,1:51.615,+0.621,+7.834,Running
8,8,9,1,Jamar Henry,Trike Motorsports,Medium,1:49.932,+0.250,+8.083,Running
8,9,12,3,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.077,+0.144,+8.227,Running
8,10,8,-2,Kanno Sora,LFL Engineering,Medium,1:51.094,+0.050,+8.277,Running
8,11,11,0,Sydney Aspen,Villiuride Racing,Medium,1:51.129,+1.117,+9.394,Running
8,12,10,-2,Eli Huertez,Pulang Kabayo Racing,Soft,1:51.243,+0.050,+9.444,Running
8,13,15,2,Marek Madeira,Dacia Racing Team,Soft,1:49.397,+3.096,+12.540,Running
8,14,13,-1,Niamh Murphy,Racing Life,Medium,1:51.413,+0.990,+13.530,Running
8,15,14,-1,Aida Haque,Icarus,Medium,1:51.362,+0.171,+13.701,Running
8,16,17,1,Aleksa Kozlov,LFL Engineering,Medium,1:50.200,+2.893,+16.593,Running
8,17,16,-1,Clara Longo,Icarus,Hard,1:52.515,+1.115,+17.708,Running
8,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
9,1,1,0,Franc Abel,Shell Motorsports,Soft,1:51.087,-,-,Running
9,2,2,0,Mark Graham,Trike Motorsports,Soft,1:49.482,+0.202,+0.202,Running
9,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.305,+2.340,+2.543,Running
9,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.004,+0.050,+2.593,Running
9,5,5,0,Al Fabet,Villiuride Racing,Soft,1:50.368,+3.405,+5.998,Running
9,6,6,0,Ye Li,Racing Life,Soft,1:50.705,+0.523,+6.521,Running
9,7,10,3,Kanno Sora,LFL Engineering,Medium,1:49.381,+0.050,+6.571,Running
9,8,9,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.283,+0.852,+7.423,Running
9,9,7,-2,Liesje Roser,Dacia Racing Team,Soft,1:51.373,+0.697,+8.120,Running
9,10,8,-2,Jamar Henry,Trike Motorsports,Medium,1:51.854,+0.730,+8.850,Running
9,11,11,0,Sydney Aspen,Villiuride Racing,Medium,1:51.186,+0.332,+9.182,Running
9,12,12,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.875,+0.050,+9.232,Running
9,13,13,0,Marek Madeira,Dacia Racing Team,Soft,1:50.435,+2.655,+11.887,Running
9,14,15,1,Aida Haque,Icarus,Medium,1:51.860,+2.586,+14.474,Running
9,15,14,-1,Niamh Murphy,Racing Life,Medium,1:52.185,+0.154,+14.627,Running
9,16,16,0,Aleksa Kozlov,LFL Engineering,Medium,1:51.958,+2.837,+17.464,Running
9,17,17,0,Clara Longo,Icarus,Hard,1:51.106,+0.263,+17.727,Running
9,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
10,1,1,0,Franc Abel,Shell Motorsports,Soft,1:49.942,-,-,Running
10,2,2,0,Mark Graham,Trike Motorsports,Soft,1:49.715,+0.050,+0.050,Running
10,3,4,1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.249,+2.925,+2.975,Running
10,4,3,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.353,+1.054,+4.029,Running
10,5,5,0,Al Fabet,Villiuride Racing,Soft,1:49.116,+1.218,+5.247,Running
10,6,7,1,Kanno Sora,LFL Engineering,Medium,1:50.777,+1.234,+6.481,Running
10,7,6,-1,Ye Li,Racing Life,Soft,1:49.877,+0.050,+6.531,Running
10,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.044,+1.068,+7.599,Running
10,9,12,3,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.389,+1.155,+8.754,Running
10,10,9,-1,Liesje Roser,Dacia Racing Team,Soft,1:50.814,+0.312,+9.066,Running
10,11,11,0,Sydney Aspen,Villiuride Racing,Medium,1:50.963,+1.211,+10.277,Running
10,12,10,-2,Jamar Henry,Trike Motorsports,Medium,1:52.265,+0.970,+11.247,Running
10,13,13,0,Marek Madeira,Dacia Racing Team,Soft,1:50.227,+1.000,+12.247,Running
10,14,14,0,Aida Haque,Icarus,Medium,1:51.523,+3.330,+15.577,Running
10,15,15,0,Niamh Murphy,Racing Life,Medium,1:50.867,+0.050,+15.627,Running
10,16,16,0,Aleksa Kozlov,LFL Engineering,Medium,1:51.664,+3.138,+18.765,Running
10,17,17,0,Clara Longo,Icarus,Hard,1:50.955,+0.050,+18.815,Running
10,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
11,1,1,0,Franc Abel,Shell Motorsports,Soft,1:51.546,-,-,Running
11,2,2,0,Mark Graham,Trike Motorsports,Soft,1:51.509,+0.013,+0.013,Running
11,3,4,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.438,+2.908,+2.922,Running
11,4,3,-1,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:51.695,+0.202,+3.124,Running
11,5,5,0,Al Fabet,Villiuride Racing,Soft,1:49.597,+0.174,+3.299,Running
11,6,7,1,Ye Li,Racing Life,Soft,1:50.256,+1.943,+5.241,Running
11,7,6,-1,Kanno Sora,LFL Engineering,Medium,1:50.554,+0.248,+5.490,Running
11,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.127,+0.691,+6.181,Running
11,9,9,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.950,+1.978,+8.159,Running
11,10,10,0,Liesje Roser,Dacia Racing Team,Soft,1:51.179,+0.541,+8.700,Running
11,11,11,0,Sydney Aspen,Villiuride Racing,Medium,1:50.077,+0.109,+8.809,Running
11,12,13,1,Marek Madeira,Dacia Racing Team,Soft,1:49.933,+1.632,+10.441,Running
11,13,12,-1,Jamar Henry,Trike Motorsports,Medium,1:50.789,+0.050,+10.491,Running
11,14,15,1,Niamh Murphy,Racing Life,Medium,1:50.497,+4.088,+14.578,Running
11,15,14,-1,Aida Haque,Icarus,Medium,1:51.829,+1.282,+15.860,Running
11,16,17,1,Clara Longo,Icarus,Hard,1:50.339,+1.748,+17.608,Running
11,17,16,-1,Aleksa Kozlov,LFL Engineering,Hard,1:50.803,+22.414,+40.022,Running
11,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
12,1,2,1,Mark Graham,Trike Motorsports,Soft,1:51.328,-,-,Running
12,2,1,-1,Franc Abel,Shell Motorsports,Soft,1:50.362,+0.050,+0.050,Running
12,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:49.739,+2.299,+2.349,Running
12,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:51.258,+1.721,+4.070,Running
12,5,5,0,Al Fabet,Villiuride Racing,Soft,1:51.099,+0.016,+4.086,Running
12,6,6,0,Ye Li,Racing Life,Soft,1:50.473,+1.316,+5.402,Running
12,7,7,0,Kanno Sora,LFL Engineering,Medium,1:51.229,+1.004,+6.406,Running
12,8,8,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.046,+0.508,+6.914,Running
12,9,10,1,Liesje Roser,Dacia Racing Team,Soft,1:49.454,+0.927,+7.841,Running
12,10,11,1,Sydney Aspen,Villiuride Racing,Medium,1:50.539,+0.265,+8.107,Running
12,11,9,-2,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.310,+0.050,+8.157,Running
12,12,13,1,Jamar Henry,Trike Motorsports,Medium,1:49.915,+1.937,+10.094,Running
12,13,12,-1,Marek Madeira,Dacia Racing Team,Soft,1:50.566,+0.601,+10.695,Running
12,14,14,0,Niamh Murphy,Racing Life,Medium,1:50.880,+4.451,+15.146,Running
12,15,15,0,Aida Haque,Icarus,Medium,1:52.328,+2.730,+17.876,Running
12,16,16,0,Clara Longo,Icarus,Hard,1:51.928,+1.348,+19.224,Running
12,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.194,+21.681,+40.904,Running
12,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
13,1,1,0,Mark Graham,Trike Motorsports,Soft,1:50.483,-,-,Running
13,2,2,0,Franc Abel,Shell Motorsports,Soft,1:50.062,+0.050,+0.050,Running
13,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.833,+3.070,+3.120,Running
13,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.727,+1.615,+4.735,Running
13,5,5,0,Al Fabet,Villiuride Racing,Soft,1:50.954,+0.243,+4.978,Running
13,6,6,0,Ye Li,Racing Life,Soft,1:49.664,+0.027,+5.005,Running
13,7,8,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.456,+2.304,+7.309,Running
13,8,7,-1,Kanno Sora,LFL Engineering,Medium,1:51.141,+0.176,+7.485,Running
13,9,9,0,Liesje Roser,Dacia Racing Team,Soft,1:51.041,+0.999,+8.484,Running
13,10,10,0,Sydney Aspen,Villiuride Racing,Medium,1:50.490,+0.050,+8.534,Running
13,11,11,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:51.729,+1.290,+9.824,Running
13,12,13,1,Marek Madeira,Dacia Racing Team,Soft,1:49.475,+0.284,+10.108,Running
13,13,12,-1,Jamar Henry,Trike Motorsports,Medium,1:50.124,+0.049,+10.156,Running
13,14,14,0,Niamh Murphy,Racing Life,Medium,1:49.748,+4.675,+14.832,Running
13,15,15,0,Aida Haque,Icarus,Medium,1:51.429,+4.412,+19.243,Running
13,16,16,0,Clara Longo,Icarus,Hard,1:52.480,+2.399,+21.642,Running
13,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.427,+20.628,+42.270,Running
13,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
14,1,2,1,Franc Abel,Shell Motorsports,Soft,1:50.622,-,-,Running
14,2,1,-1,Mark Graham,Trike Motorsports,Soft,1:51.098,+0.426,+0.426,Running
14,3,6,3,Ye Li,Racing Life,Soft,1:49.439,+3.346,+3.771,Running
14,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.909,+0.470,+4.241,Running
14,5,3,-2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.844,+0.050,+4.291,Running
14,6,5,-1,Al Fabet,Villiuride Racing,Soft,1:50.960,+0.630,+4.921,Running
14,7,8,1,Kanno Sora,LFL Engineering,Medium,1:50.219,+2.111,+7.032,Running
14,8,7,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.345,+0.950,+7.982,Running
14,9,10,1,Sydney Aspen,Villiuride Racing,Medium,1:52.096,+1.876,+9.858,Running
14,10,11,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:50.756,+0.050,+9.908,Running
14,11,13,2,Jamar Henry,Trike Motorsports,Medium,1:50.843,+0.419,+10.327,Running
14,12,12,0,Marek Madeira,Dacia Racing Team,Soft,1:51.448,+0.557,+10.884,Running
14,13,14,1,Niamh Murphy,Racing Life,Medium,1:52.022,+5.298,+16.182,Running
14,14,15,1,Aida Haque,Icarus,Medium,1:50.871,+3.260,+19.442,Running
14,15,16,1,Clara Longo,Icarus,Hard,1:50.585,+2.113,+21.555,Running
14,16,9,-7,Liesje Roser,Dacia Racing Team,Hard,1:50.813,+9.070,+30.625,Running
14,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.349,+12.321,+42.946,Running
14,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
15,1,1,0,Franc Abel,Shell Motorsports,Soft,1:51.059,-,-,Running
15,2,3,1,Ye Li,Racing Life,Soft,1:50.733,+2.834,+2.834,Running
15,3,5,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:49.652,+0.050,+2.884,Running
15,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.782,+0.512,+3.396,Running
15,5,7,2,Kanno Sora,LFL Engineering,Medium,1:50.491,+3.068,+6.464,Running
15,6,8,2,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.277,+0.736,+7.200,Running
15,7,10,3,Eli Huertez,Pulang Kabayo Racing,Soft,1:49.990,+1.639,+8.839,Running
15,8,9,1,Sydney Aspen,Villiuride Racing,Medium,1:51.325,+1.285,+10.124,Running
15,9,13,4,Niamh Murphy,Racing Life,Medium,1:51.562,+6.561,+16.685,Running
15,10,14,4,Aida Haque,Icarus,Medium,1:50.097,+1.795,+18.480,Running
15,11,2,-9,Mark Graham,Trike Motorsports,Soft,1:50.230,+3.117,+21.597,Running
15,12,15,3,Clara Longo,Icarus,Hard,1:52.253,+1.151,+22.748,Running
15,13,6,-7,Al Fabet,Villiuride Racing,Medium,1:51.991,+5.105,+27.853,Running
15,14,16,2,Liesje Roser,Dacia Racing Team,Hard,1:50.553,+2.266,+30.119,Running
15,15,12,-3,Marek Madeira,Dacia Racing Team,Hard,1:51.563,+3.268,+33.387,Running
15,16,17,1,Aleksa Kozlov,LFL Engineering,Hard,1:50.206,+8.706,+42.094,Running
15,17,11,-6,Jamar Henry,Trike Motorsports,Medium,1:50.843,+0.419,+10.327,Mechanical failure on lap 15
15,18,18,0,Berend Boer,Shell Motorsports,Medium,1:51.776,+0.343,+2.316,Mechanical failure on lap 2
16,1,1,0,Franc Abel,Shell Motorsports,Soft,1:50.002,-,-,Running
16,2,4,2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:50.210,+3.603,+3.603,Running
16,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.565,+0.844,+4.447,Running
16,4,2,-2,Ye Li,Racing Life,Soft,1:51.834,+0.219,+4.666,Running
16,5,6,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.748,+3.281,+7.947,Running
16,6,5,-1,Kanno Sora,LFL Engineering,Medium,1:52.030,+0.546,+8.492,Running
16,7,8,1,Sydney Aspen,Villiuride Racing,Medium,1:51.954,+3.584,+12.076,Running
16,8,9,1,Niamh Murphy,Racing Life,Medium,1:50.194,+4.800,+16.876,Running
16,9,10,1,Aida Haque,Icarus,Medium,1:51.607,+3.209,+20.085,Running
16,10,11,1,Mark Graham,Trike Motorsports,Soft,1:50.052,+1.562,+21.647,Running
16,11,12,1,Clara Longo,Icarus,Hard,1:51.731,+2.831,+24.478,Running
16,12,13,1,Al Fabet,Villiuride Racing,Medium,1:51.790,+5.164,+29.641,Running
16,13,7,-6,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.835,+1.682,+31.323,Running
16,14,14,0,Liesje Roser,Dacia Racing Team,Hard,1:51.256,+0.050,+31.373,Running
16,15,15,0,Marek Madeira,Dacia Racing Team,Hard,1:50.920,+2.932,+34.305,Running
